day,hospital_id,cohort,arrivals
2,H100,c4,3
3,H100,c4,3
4,H100,c4,3
5,H100,c4,3
6,H100,c4,3
7,H100,c4,4
1,H101,c1,9
2,H101,c1,9
3,H101,c1,10
4,H101,c1,10
5,H101,c1,9
6,H101,c1,9
7,H101,c1,11
1,H101,c2,6
2,H101,c2,6
3,H101,c2,6
4,H101,c2,7
5,H101,c2,6
6,H101,c2,6
7,H101,c2,7
1,H101,c3,2
2,H101,c3,2
3,H101,c3,2
4,H101,c3,2
5,H101,c3,2
6,H101,c3,2
7,H101,c3,2
1,H101,c4,3
2,H101,c4,3
3,H101,c4,3
4,H101,c4,3
5,H101,c4,3
6,H101,c4,3
7,H101,c4,4
1,H102,c1,6
2,H102,c1,6
3,H102,c1,6
4,H102,c1,7
5,H102,c1,6
6,H102,c1,6
7,H102,c1,7
1,H102,c2,4
2,H102,c2,4
3,H102,c2,4
4,H102,c2,4
5,H102,c2,4
6,H102,c2,4
7,H102,c2,5
1,H102,c3,1
2,H102,c3,1
3,H102,c3,1
4,H102,c3,1
5,H102,c3,1
6,H102,c3,1
7,H102,c3,1
1,H102,c4,2
2,H102,c4,2
3,H102,c4,2
4,H102,c4,2
5,H102,c4,2
6,H102,c4,2
7,H102,c4,2
1,H103,c1,6
2,H103,c1,6
3,H103,c1,6
4,H103,c1,7
5,H103,c1,6
6,H103,c1,6
7,H103,c1,7
1,H103,c2,4
2,H103,c2,4
3,H103,c2,4
4,H103,c2,4
5,H103,c2,4
6,H103,c2,4
7,H103,c2,5
1,H103,c3,1
2,H103,c3,1
3,H103,c3,1
4,H103,c3,1
5,H103,c3,1
6,H103,c3,1
7,H103,c3,1
1,H103,c4,2
2,H103,c4,2
3,H103,c4,2
4,H103,c4,2
5,H103,c4,2
6,H103,c4,2
7,H103,c4,2
1,H104,c1,6
2,H104,c1,6
3,H104,c1,6
4,H104,c1,7
5,H104,c1,6
6,H104,c1,6
7,H104,c1,7
1,H104,c2,4
2,H104,c2,4
3,H104,c2,4
4,H104,c2,4
5,H104,c2,4
6,H104,c2,4
7,H104,c2,5
1,H104,c3,1
2,H104,c3,1
3,H104,c3,1
4,H104,c3,1
5,H104,c3,1
6,H104,c3,1
7,H104,c3,1
1,H104,c4,2
2,H104,c4,2
3,H104,c4,2
4,H104,c4,2
5,H104,c4,2
6,H104,c4,2
7,H104,c4,2
1,H105,c1,6
2,H105,c1,6
3,H105,c1,6
4,H105,c1,7
5,H105,c1,6
6,H105,c1,6
7,H105,c1,7
1,H105,c2,4
2,H105,c2,4
3,H105,c2,4
4,H105,c2,4
5,H105,c2,4
6,H105,c2,4
7,H105,c2,5
1,H105,c3,1
2,H105,c3,1
3,H105,c3,1
4,H105,c3,1
5,H105,c3,1
6,H105,c3,1
7,H105,c3,1
1,H105,c4,2
2,H105,c4,2
3,H105,c4,2
4,H105,c4,2
5,H105,c4,2
6,H105,c4,2
7,H105,c4,2
1,H106,c1,12
2,H106,c1,13
3,H106,c1,12
4,H106,c1,14
5,H106,c1,13
6,H106,c1,12
7,H106,c1,15
1,H106,c2,8
2,H106,c2,8
3,H106,c2,9
4,H106,c2,9
5,H106,c2,8
6,H106,c2,8
7,H106,c2,10
1,H106,c3,3
2,H106,c3,3
3,H106,c3,3
4,H106,c3,4
5,H106,c3,3
6,H106,c3,3
7,H106,c3,4
1,H106,c4,5
2,H106,c4,5
3,H106,c4,6
4,H106,c4,6
5,H106,c4,5
6,H106,c4,5
7,H106,c4,6
1,H107,c1,9
2,H107,c1,9
3,H107,c1,10
4,H107,c1,10
5,H107,c1,9
6,H107,c1,9
7,H107,c1,11
1,H107,c2,6
2,H107,c2,6
3,H107,c2,6
4,H107,c2,7
5,H107,c2,6
6,H107,c2,6
7,H107,c2,7
1,H107,c3,2
2,H107,c3,2
3,H107,c3,2
4,H107,c3,2
5,H107,c3,2
6,H107,c3,2
7,H107,c3,2
1,H107,c4,3
2,H107,c4,3
3,H107,c4,3
4,H107,c4,3
5,H107,c4,3
6,H107,c4,3
7,H107,c4,4
1,H108,c1,9
2,H108,c1,9
3,H108,c1,10
4,H108,c1,10
5,H108,c1,9
6,H108,c1,9
7,H108,c1,11
1,H108,c2,6
2,H108,c2,6
3,H108,c2,6
4,H108,c2,7
5,H108,c2,6
6,H108,c2,6
7,H108,c2,7
1,H108,c3,2
2,H108,c3,2
3,H108,c3,2
4,H108,c3,2
5,H108,c3,2
6,H108,c3,2
7,H108,c3,2
1,H108,c4,3
2,H108,c4,3
3,H108,c4,3
4,H108,c4,3
5,H108,c4,3
6,H108,c4,3
7,H108,c4,4
1,H109,c1,6
2,H109,c1,6
3,H109,c1,6
4,H109,c1,7
5,H109,c1,6
6,H109,c1,6
7,H109,c1,7
1,H109,c2,4
2,H109,c2,4
3,H109,c2,4
4,H109,c2,4
5,H109,c2,4
6,H109,c2,4
7,H109,c2,5
1,H109,c3,1
2,H109,c3,1
3,H109,c3,1
4,H109,c3,1
5,H109,c3,1
6,H109,c3,1
7,H109,c3,1
1,H109,c4,2
2,H109,c4,2
3,H109,c4,2
4,H109,c4,2
5,H109,c4,2
6,H109,c4,2
7,H109,c4,2
1,H110,c1,6
2,H110,c1,6
3,H110,c1,6
4,H110,c1,7
5,H110,c1,6
6,H110,c1,6
7,H110,c1,7
1,H110,c2,4
2,H110,c2,4
3,H110,c2,4
4,H110,c2,4
5,H110,c2,4
6,H110,c2,4
7,H110,c2,5
1,H110,c3,1
2,H110,c3,1
3,H110,c3,1
4,H110,c3,1
5,H110,c3,1
6,H110,c3,1
7,H110,c3,1
1,H110,c4,2
2,H110,c4,2
3,H110,c4,2
4,H110,c4,2
5,H110,c4,2
6,H110,c4,2
7,H110,c4,2
1,H111,c1,6
2,H111,c1,6
3,H111,c1,6
4,H111,c1,7
5,H111,c1,6
6,H111,c1,6
7,H111,c1,7
1,H111,c2,4
2,H111,c2,4
3,H111,c2,4
4,H111,c2,4
5,H111,c2,4
6,H111,c2,4
7,H111,c2,5
1,H111,c3,1
2,H111,c3,1
3,H111,c3,1
4,H111,c3,1
5,H111,c3,1
6,H111,c3,1
7,H111,c3,1
1,H111,c4,2
2,H111,c4,2
3,H111,c4,2
4,H111,c4,2
5,H111,c4,2
6,H111,c4,2
7,H111,c4,2
1,H112,c1,6
2,H112,c1,6
3,H112,c1,6
4,H112,c1,7
5,H112,c1,6
6,H112,c1,6
7,H112,c1,7
1,H112,c2,4
2,H112,c2,4
3,H112,c2,4
4,H112,c2,4
5,H112,c2,4
6,H112,c2,4
7,H112,c2,5
1,H112,c3,1
2,H112,c3,1
3,H112,c3,1
4,H112,c3,1
5,H112,c3,1
6,H112,c3,1
7,H112,c3,1
1,H112,c4,2
2,H112,c4,2
3,H112,c4,2
4,H112,c4,2
5,H112,c4,2
6,H112,c4,2
7,H112,c4,2
1,H113,c1,12
2,H113,c1,13
3,H113,c1,12
4,H113,c1,14
5,H113,c1,13
6,H113,c1,12
7,H113,c1,15
1,H113,c2,8
2,H113,c2,8
3,H113,c2,9
4,H113,c2,9
5,H113,c2,8
6,H113,c2,8
7,H113,c2,10
1,H113,c3,3
2,H113,c3,3
3,H113,c3,3
4,H113,c3,4
5,H113,c3,3
6,H113,c3,3
7,H113,c3,4
1,H113,c4,5
2,H113,c4,5
3,H113,c4,6
4,H113,c4,6
5,H113,c4,5
6,H113,c4,5
7,H113,c4,6
1,H114,c1,9
2,H114,c1,9
3,H114,c1,10
4,H114,c1,10
5,H114,c1,9
6,H114,c1,9
7,H114,c1,11
1,H114,c2,6
2,H114,c2,6
3,H114,c2,6
4,H114,c2,7
5,H114,c2,6
6,H114,c2,6
7,H114,c2,7
1,H114,c3,2
2,H114,c3,2
3,H114,c3,2
4,H114,c3,2
5,H114,c3,2
6,H114,c3,2
7,H114,c3,2
1,H114,c4,3
2,H114,c4,3
3,H114,c4,3
4,H114,c4,3
5,H114,c4,3
6,H114,c4,3
7,H114,c4,4
1,H115,c1,9
2,H115,c1,9
3,H115,c1,10
4,H115,c1,10
5,H115,c1,9
6,H115,c1,9
7,H115,c1,11
1,H115,c2,6
2,H115,c2,6
3,H115,c2,6
4,H115,c2,7
5,H115,c2,6
6,H115,c2,6
7,H115,c2,7
1,H115,c3,2
2,H115,c3,2
3,H115,c3,2
4,H115,c3,2
5,H115,c3,2
6,H115,c3,2
7,H115,c3,2
1,H115,c4,3
2,H115,c4,3
3,H115,c4,3
4,H115,c4,3
5,H115,c4,3
6,H115,c4,3
7,H115,c4,4
1,H116,c1,6
2,H116,c1,6
3,H116,c1,6
4,H116,c1,7
5,H116,c1,6
6,H116,c1,6
7,H116,c1,7
1,H116,c2,4
2,H116,c2,4
3,H116,c2,4
4,H116,c2,4
5,H116,c2,4
6,H116,c2,4
7,H116,c2,5
1,H116,c3,1
2,H116,c3,1
3,H116,c3,1
4,H116,c3,1
5,H116,c3,1
6,H116,c3,1
7,H116,c3,1
1,H116,c4,2
2,H116,c4,2
3,H116,c4,2
4,H116,c4,2
5,H116,c4,2
6,H116,c4,2
7,H116,c4,2
1,H117,c1,6
2,H117,c1,6
3,H117,c1,6
4,H117,c1,7
5,H117,c1,6
6,H117,c1,6
7,H117,c1,7
1,H117,c2,4
2,H117,c2,4
3,H117,c2,4
4,H117,c2,4
5,H117,c2,4
6,H117,c2,4
7,H117,c2,5
1,H117,c3,1
2,H117,c3,1
3,H117,c3,1
4,H117,c3,1
5,H117,c3,1
6,H117,c3,1
7,H117,c3,1
1,H117,c4,2
2,H117,c4,2
3,H117,c4,2
4,H117,c4,2
5,H117,c4,2
6,H117,c4,2
7,H117,c4,2
1,H118,c1,6
2,H118,c1,6
3,H118,c1,6
4,H118,c1,7
5,H118,c1,6
6,H118,c1,6
7,H118,c1,7
1,H118,c2,4
2,H118,c2,4
3,H118,c2,4
4,H118,c2,4
5,H118,c2,4
6,H118,c2,4
7,H118,c2,5
1,H118,c3,1
2,H118,c3,1
3,H118,c3,1
4,H118,c3,1
5,H118,c3,1
6,H118,c3,1
7,H118,c3,1
1,H118,c4,2
2,H118,c4,2
3,H118,c4,2
4,H118,c4,2
5,H118,c4,2
6,H118,c4,2
7,H118,c4,2
1,H119,c1,6
2,H119,c1,6
3,H119,c1,6
4,H119,c1,7
5,H119,c1,6
6,H119,c1,6
7,H119,c1,7
1,H119,c2,4
2,H119,c2,4
3,H119,c2,4
4,H119,c2,4
5,H119,c2,4
6,H119,c2,4
7,H119,c2,5
1,H119,c3,1
2,H119,c3,1
3,H119,c3,1
4,H119,c3,1
5,H119,c3,1
6,H119,c3,1
7,H119,c3,1
1,H119,c4,2
2,H119,c4,2
3,H119,c4,2
4,H119,c4,2
5,H119,c4,2
6,H119,c4,2
7,H119,c4,2
1,H120,c1,12
2,H120,c1,13
3,H120,c1,12
4,H120,c1,14
5,H120,c1,13
6,H120,c1,12
7,H120,c1,15
1,H120,c2,8
2,H120,c2,8
3,H120,c2,9
4,H120,c2,9
5,H120,c2,8
6,H120,c2,8
7,H120,c2,10
1,H120,c3,3
2,H120,c3,3
3,H120,c3,3
4,H120,c3,4
5,H120,c3,3
6,H120,c3,3
7,H120,c3,4
1,H120,c4,5
2,H120,c4,5
3,H120,c4,6
4,H120,c4,6
5,H120,c4,5
6,H120,c4,5
7,H120,c4,6
1,H121,c1,9
2,H121,c1,9
3,H121,c1,10
4,H121,c1,10
5,H121,c1,9
6,H121,c1,9
7,H121,c1,11
1,H121,c2,6
2,H121,c2,6
3,H121,c2,6
4,H121,c2,7
5,H121,c2,6
6,H121,c2,6
7,H121,c2,7
1,H121,c3,2
2,H121,c3,2
3,H121,c3,2
4,H121,c3,2
5,H121,c3,2
6,H121,c3,2
7,H121,c3,2
1,H121,c4,3
2,H121,c4,3
3,H121,c4,3
4,H121,c4,3
5,H121,c4,3
6,H121,c4,3
7,H121,c4,4
1,H122,c1,9
2,H122,c1,9
3,H122,c1,10
4,H122,c1,10
5,H122,c1,9
6,H122,c1,9
7,H122,c1,11
1,H122,c2,6
2,H122,c2,6
3,H122,c2,6
4,H122,c2,7
5,H122,c2,6
6,H122,c2,6
7,H122,c2,7
1,H122,c3,2
2,H122,c3,2
3,H122,c3,2
4,H122,c3,2
5,H122,c3,2
6,H122,c3,2
7,H122,c3,2
1,H122,c4,3
2,H122,c4,3
3,H122,c4,3
4,H122,c4,3
5,H122,c4,3
6,H122,c4,3
7,H122,c4,4
1,H123,c1,6
2,H123,c1,6
3,H123,c1,6
4,H123,c1,7
5,H123,c1,6
6,H123,c1,6
7,H123,c1,7
1,H123,c2,4
2,H123,c2,4
3,H123,c2,4
4,H123,c2,4
5,H123,c2,4
6,H123,c2,4
7,H123,c2,5
1,H123,c3,1
2,H123,c3,1
3,H123,c3,1
4,H123,c3,1
5,H123,c3,1
6,H123,c3,1
7,H123,c3,1
1,H123,c4,2
2,H123,c4,2
3,H123,c4,2
4,H123,c4,2
5,H123,c4,2
6,H123,c4,2
7,H123,c4,2
1,H124,c1,6
2,H124,c1,6
3,H124,c1,6
4,H124,c1,7
5,H124,c1,6
6,H124,c1,6
7,H124,c1,7
1,H124,c2,4
2,H124,c2,4
3,H124,c2,4
4,H124,c2,4
5,H124,c2,4
6,H124,c2,4
7,H124,c2,5
1,H124,c3,1
2,H124,c3,1
3,H124,c3,1
4,H124,c3,1
5,H124,c3,1
6,H124,c3,1
7,H124,c3,1
1,H124,c4,2
2,H124,c4,2
3,H124,c4,2
4,H124,c4,2
5,H124,c4,2
6,H124,c4,2
7,H124,c4,2
1,H125,c1,6
2,H125,c1,6
3,H125,c1,6
4,H125,c1,7
5,H125,c1,6
6,H125,c1,6
7,H125,c1,7
1,H125,c2,4
2,H125,c2,4
3,H125,c2,4
4,H125,c2,4
5,H125,c2,4
6,H125,c2,4
7,H125,c2,5
1,H125,c3,1
2,H125,c3,1
3,H125,c3,1
4,H125,c3,1
5,H125,c3,1
6,H125,c3,1
7,H125,c3,1
1,H125,c4,2
2,H125,c4,2
3,H125,c4,2
4,H125,c4,2
5,H125,c4,2
6,H125,c4,2
7,H125,c4,2
1,H126,c1,6
2,H126,c1,6
3,H126,c1,6
4,H126,c1,7
5,H126,c1,6
6,H126,c1,6
7,H126,c1,7
1,H126,c2,4
2,H126,c2,4
3,H126,c2,4
4,H126,c2,4
5,H126,c2,4
6,H126,c2,4
7,H126,c2,5
1,H126,c3,1
2,H126,c3,1
3,H126,c3,1
4,H126,c3,1
5,H126,c3,1
6,H126,c3,1
7,H126,c3,1
1,H126,c4,2
2,H126,c4,2
3,H126,c4,2
4,H126,c4,2
5,H126,c4,2
6,H126,c4,2
7,H126,c4,2
1,H127,c1,12
2,H127,c1,13
3,H127,c1,12
4,H127,c1,14
5,H127,c1,13
6,H127,c1,12
7,H127,c1,15
1,H127,c2,8
2,H127,c2,8
3,H127,c2,9
4,H127,c2,9
5,H127,c2,8
6,H127,c2,8
7,H127,c2,10
1,H127,c3,3
2,H127,c3,3
3,H127,c3,3
4,H127,c3,4
5,H127,c3,3
6,H127,c3,3
7,H127,c3,4
1,H127,c4,5
2,H127,c4,5
3,H127,c4,6
4,H127,c4,6
5,H127,c4,5
6,H127,c4,5
7,H127,c4,6
1,H128,c1,9
2,H128,c1,9
3,H128,c1,10
4,H128,c1,10
5,H128,c1,9
6,H128,c1,9
7,H128,c1,11
1,H128,c2,6
2,H128,c2,6
3,H128,c2,6
4,H128,c2,7
5,H128,c2,6
6,H128,c2,6
7,H128,c2,7
1,H128,c3,2
2,H128,c3,2
3,H128,c3,2
4,H128,c3,2
5,H128,c3,2
6,H128,c3,2
7,H128,c3,2
1,H128,c4,3
2,H128,c4,3
3,H128,c4,3
4,H128,c4,3
5,H128,c4,3
6,H128,c4,3
7,H128,c4,4
1,H129,c1,9
2,H129,c1,9
3,H129,c1,10
4,H129,c1,10
5,H129,c1,9
6,H129,c1,9
7,H129,c1,11
1,H129,c2,6
2,H129,c2,6
3,H129,c2,6
4,H129,c2,7
5,H129,c2,6
6,H129,c2,6
7,H129,c2,7
1,H129,c3,2
2,H129,c3,2
3,H129,c3,2
4,H129,c3,2
5,H129,c3,2
6,H129,c3,2
7,H129,c3,2
1,H129,c4,3
2,H129,c4,3
3,H129,c4,3
4,H129,c4,3
5,H129,c4,3
6,H129,c4,3
7,H129,c4,4
1,H130,c1,6
2,H130,c1,6
3,H130,c1,6
4,H130,c1,7
5,H130,c1,6
6,H130,c1,6
7,H130,c1,7
1,H130,c2,4
2,H130,c2,4
3,H130,c2,4
4,H130,c2,4
5,H130,c2,4
6,H130,c2,4
7,H130,c2,5
1,H130,c3,1
2,H130,c3,1
3,H130,c3,1
4,H130,c3,1
5,H130,c3,1
6,H130,c3,1
7,H130,c3,1
1,H130,c4,2
2,H130,c4,2
3,H130,c4,2
4,H130,c4,2
5,H130,c4,2
6,H130,c4,2
7,H130,c4,2
1,H131,c1,6
2,H131,c1,6
3,H131,c1,6
4,H131,c1,7
5,H131,c1,6
6,H131,c1,6
7,H131,c1,7
1,H131,c2,4
2,H131,c2,4
3,H131,c2,4
4,H131,c2,4
5,H131,c2,4
6,H131,c2,4
7,H131,c2,5
1,H131,c3,1
2,H131,c3,1
3,H131,c3,1
4,H131,c3,1
5,H131,c3,1
6,H131,c3,1
7,H131,c3,1
1,H131,c4,2
2,H131,c4,2
3,H131,c4,2
4,H131,c4,2
5,H131,c4,2
6,H131,c4,2
7,H131,c4,2
1,H132,c1,6
2,H132,c1,6
3,H132,c1,6
4,H132,c1,7
5,H132,c1,6
6,H132,c1,6
7,H132,c1,7
1,H132,c2,4
2,H132,c2,4
3,H132,c2,4
4,H132,c2,4
5,H132,c2,4
6,H132,c2,4
7,H132,c2,5
1,H132,c3,1
2,H132,c3,1
3,H132,c3,1
4,H132,c3,1
5,H132,c3,1
6,H132,c3,1
7,H132,c3,1
1,H132,c4,2
2,H132,c4,2
3,H132,c4,2
4,H132,c4,2
5,H132,c4,2
6,H132,c4,2
7,H132,c4,2
1,H133,c1,6
2,H133,c1,6
3,H133,c1,6
4,H133,c1,7
5,H133,c1,6
6,H133,c1,6
7,H133,c1,7
1,H133,c2,4
2,H133,c2,4
3,H133,c2,4
4,H133,c2,4
5,H133,c2,4
6,H133,c2,4
7,H133,c2,5
1,H133,c3,1
2,H133,c3,1
3,H133,c3,1
4,H133,c3,1
5,H133,c3,1
6,H133,c3,1
7,H133,c3,1
1,H133,c4,2
2,H133,c4,2
3,H133,c4,2
4,H133,c4,2
5,H133,c4,2
6,H133,c4,2
7,H133,c4,2
1,H134,c1,12
2,H134,c1,13
3,H134,c1,12
4,H134,c1,14
5,H134,c1,13
6,H134,c1,12
7,H134,c1,15
1,H134,c2,8
2,H134,c2,8
3,H134,c2,9
4,H134,c2,9
5,H134,c2,8
6,H134,c2,8
7,H134,c2,10
1,H134,c3,3
2,H134,c3,3
3,H134,c3,3
4,H134,c3,4
5,H134,c3,3
6,H134,c3,3
7,H134,c3,4
1,H134,c4,5
2,H134,c4,5
3,H134,c4,6
4,H134,c4,6
5,H134,c4,5
6,H134,c4,5
7,H134,c4,6
1,H135,c1,9
2,H135,c1,9
3,H135,c1,10
4,H135,c1,10
5,H135,c1,9
6,H135,c1,9
7,H135,c1,11
1,H135,c2,6
2,H135,c2,6
3,H135,c2,6
4,H135,c2,7
5,H135,c2,6
6,H135,c2,6
7,H135,c2,7
1,H135,c3,2
2,H135,c3,2
3,H135,c3,2
4,H135,c3,2
5,H135,c3,2
6,H135,c3,2
7,H135,c3,2
1,H135,c4,3
2,H135,c4,3
3,H135,c4,3
4,H135,c4,3
5,H135,c4,3
6,H135,c4,3
7,H135,c4,4
1,H136,c1,9
2,H136,c1,9
3,H136,c1,10
4,H136,c1,10
5,H136,c1,9
6,H136,c1,9
7,H136,c1,11
1,H136,c2,6
2,H136,c2,6
3,H136,c2,6
4,H136,c2,7
5,H136,c2,6
6,H136,c2,6
7,H136,c2,7
1,H136,c3,2
2,H136,c3,2
3,H136,c3,2
4,H136,c3,2
5,H136,c3,2
6,H136,c3,2
7,H136,c3,2
1,H136,c4,3
2,H136,c4,3
3,H136,c4,3
4,H136,c4,3
5,H136,c4,3
6,H136,c4,3
7,H136,c4,4
1,H137,c1,6
2,H137,c1,6
3,H137,c1,6
4,H137,c1,7
5,H137,c1,6
6,H137,c1,6
7,H137,c1,7
1,H137,c2,4
2,H137,c2,4
3,H137,c2,4
4,H137,c2,4
5,H137,c2,4
6,H137,c2,4
7,H137,c2,5
1,H137,c3,1
2,H137,c3,1
3,H137,c3,1
4,H137,c3,1
5,H137,c3,1
6,H137,c3,1
7,H137,c3,1
1,H137,c4,2
2,H137,c4,2
3,H137,c4,2
4,H137,c4,2
5,H137,c4,2
6,H137,c4,2
7,H137,c4,2
1,H138,c1,6
2,H138,c1,6
3,H138,c1,6
4,H138,c1,7
5,H138,c1,6
6,H138,c1,6
7,H138,c1,7
1,H138,c2,4
2,H138,c2,4
3,H138,c2,4
4,H138,c2,4
5,H138,c2,4
6,H138,c2,4
7,H138,c2,5
1,H138,c3,1
2,H138,c3,1
3,H138,c3,1
4,H138,c3,1
5,H138,c3,1
6,H138,c3,1
7,H138,c3,1
1,H138,c4,2
2,H138,c4,2
3,H138,c4,2
4,H138,c4,2
5,H138,c4,2
6,H138,c4,2
7,H138,c4,2
1,H139,c1,6
2,H139,c1,6
3,H139,c1,6
4,H139,c1,7
5,H139,c1,6
6,H139,c1,6
7,H139,c1,7
1,H139,c2,4
2,H139,c2,4
3,H139,c2,4
4,H139,c2,4
5,H139,c2,4
6,H139,c2,4
7,H139,c2,5
1,H139,c3,1
2,H139,c3,1
3,H139,c3,1
4,H139,c3,1
5,H139,c3,1
6,H139,c3,1
7,H139,c3,1
1,H139,c4,2
2,H139,c4,2
3,H139,c4,2
4,H139,c4,2
5,H139,c4,2
6,H139,c4,2
7,H139,c4,2
1,H140,c1,6
2,H140,c1,6
3,H140,c1,6
4,H140,c1,7
5,H140,c1,6
6,H140,c1,6
7,H140,c1,7
1,H140,c2,4
2,H140,c2,4
3,H140,c2,4
4,H140,c2,4
5,H140,c2,4
6,H140,c2,4
7,H140,c2,5
1,H140,c3,1
2,H140,c3,1
3,H140,c3,1
4,H140,c3,1
5,H140,c3,1
6,H140,c3,1
7,H140,c3,1
1,H140,c4,2
2,H140,c4,2
3,H140,c4,2
4,H140,c4,2
5,H140,c4,2
6,H140,c4,2
7,H140,c4,2
1,H141,c1,12
2,H141,c1,13
3,H141,c1,12
4,H141,c1,14
5,H141,c1,13
6,H141,c1,12
7,H141,c1,15
1,H141,c2,8
2,H141,c2,8
3,H141,c2,9
4,H141,c2,9
5,H141,c2,8
6,H141,c2,8
7,H141,c2,10
1,H141,c3,3
2,H141,c3,3
3,H141,c3,3
4,H141,c3,4
5,H141,c3,3
6,H141,c3,3
7,H141,c3,4
1,H141,c4,5
2,H141,c4,5
3,H141,c4,6
4,H141,c4,6
5,H141,c4,5
6,H141,c4,5
7,H141,c4,6
1,H142,c1,9
2,H142,c1,9
3,H142,c1,10
4,H142,c1,10
5,H142,c1,9
6,H142,c1,9
7,H142,c1,11
1,H142,c2,6
2,H142,c2,6
3,H142,c2,6
4,H142,c2,7
5,H142,c2,6
6,H142,c2,6
7,H142,c2,7
1,H142,c3,2
2,H142,c3,2
3,H142,c3,2
4,H142,c3,2
5,H142,c3,2
6,H142,c3,2
7,H142,c3,2
1,H142,c4,3
2,H142,c4,3
3,H142,c4,3
4,H142,c4,3
5,H142,c4,3
6,H142,c4,3
7,H142,c4,4
1,H143,c1,9
2,H143,c1,9
3,H143,c1,10
4,H143,c1,10
5,H143,c1,9
6,H143,c1,9
7,H143,c1,11
1,H143,c2,6
2,H143,c2,6
3,H143,c2,6
4,H143,c2,7
5,H143,c2,6
6,H143,c2,6
7,H143,c2,7
1,H143,c3,2
2,H143,c3,2
3,H143,c3,2
4,H143,c3,2
5,H143,c3,2
6,H143,c3,2
7,H143,c3,2
1,H143,c4,3
2,H143,c4,3
3,H143,c4,3
4,H143,c4,3
5,H143,c4,3
6,H143,c4,3
7,H143,c4,4
1,H144,c1,6
2,H144,c1,6
3,H144,c1,6
4,H144,c1,7
5,H144,c1,6
6,H144,c1,6
7,H144,c1,7
1,H144,c2,4
2,H144,c2,4
3,H144,c2,4
4,H144,c2,4
5,H144,c2,4
6,H144,c2,4
7,H144,c2,5
1,H144,c3,1
2,H144,c3,1
3,H144,c3,1
4,H144,c3,1
5,H144,c3,1
6,H144,c3,1
7,H144,c3,1
1,H144,c4,2
2,H144,c4,2
3,H144,c4,2
4,H144,c4,2
5,H144,c4,2
6,H144,c4,2
7,H144,c4,2
1,H145,c1,6
2,H145,c1,6
3,H145,c1,6
4,H145,c1,7
5,H145,c1,6
6,H145,c1,6
7,H145,c1,7
1,H145,c2,4
2,H145,c2,4
3,H145,c2,4
4,H145,c2,4
5,H145,c2,4
6,H145,c2,4
7,H145,c2,5
1,H145,c3,1
2,H145,c3,1
3,H145,c3,1
4,H145,c3,1
5,H145,c3,1
6,H145,c3,1
7,H145,c3,1
1,H145,c4,2
2,H145,c4,2
3,H145,c4,2
4,H145,c4,2
5,H145,c4,2
6,H145,c4,2
7,H145,c4,2
1,H146,c1,6
2,H146,c1,6
3,H146,c1,6
4,H146,c1,7
5,H146,c1,6
6,H146,c1,6
7,H146,c1,7
1,H146,c2,4
2,H146,c2,4
3,H146,c2,4
4,H146,c2,4
5,H146,c2,4
6,H146,c2,4
7,H146,c2,5
1,H146,c3,1
2,H146,c3,1
3,H146,c3,1
4,H146,c3,1
5,H146,c3,1
6,H146,c3,1
7,H146,c3,1
1,H146,c4,2
2,H146,c4,2
3,H146,c4,2
4,H146,c4,2
5,H146,c4,2
6,H146,c4,2
7,H146,c4,2
1,H147,c1,6
2,H147,c1,6
3,H147,c1,6
4,H147,c1,7
5,H147,c1,6
6,H147,c1,6
7,H147,c1,7
1,H147,c2,4
2,H147,c2,4
3,H147,c2,4
4,H147,c2,4
5,H147,c2,4
6,H147,c2,4
7,H147,c2,5
1,H147,c3,1
2,H147,c3,1
3,H147,c3,1
4,H147,c3,1
5,H147,c3,1
6,H147,c3,1
7,H147,c3,1
1,H147,c4,2
2,H147,c4,2
3,H147,c4,2
4,H147,c4,2
5,H147,c4,2
6,H147,c4,2
7,H147,c4,2
1,H148,c1,12
2,H148,c1,13
3,H148,c1,12
4,H148,c1,14
5,H148,c1,13
6,H148,c1,12
7,H148,c1,15
1,H148,c2,8
2,H148,c2,8
3,H148,c2,9
4,H148,c2,9
5,H148,c2,8
6,H148,c2,8
7,H148,c2,10
1,H148,c3,3
2,H148,c3,3
3,H148,c3,3
4,H148,c3,4
5,H148,c3,3
6,H148,c3,3
7,H148,c3,4
1,H148,c4,5
2,H148,c4,5
3,H148,c4,6
4,H148,c4,6
5,H148,c4,5
6,H148,c4,5
7,H148,c4,6
1,H149,c1,9
2,H149,c1,9
3,H149,c1,10
4,H149,c1,10
5,H149,c1,9
6,H149,c1,9
7,H149,c1,11
1,H149,c2,6
2,H149,c2,6
3,H149,c2,6
4,H149,c2,7
5,H149,c2,6
6,H149,c2,6
7,H149,c2,7
1,H149,c3,2
2,H149,c3,2
3,H149,c3,2
4,H149,c3,2
5,H149,c3,2
6,H149,c3,2
7,H149,c3,2
1,H149,c4,3
2,H149,c4,3
3,H149,c4,3
4,H149,c4,3
5,H149,c4,3
6,H149,c4,3
7,H149,c4,4
1,H150,c1,9
2,H150,c1,9
3,H150,c1,10
4,H150,c1,10
5,H150,c1,9
6,H150,c1,9
7,H150,c1,11
1,H150,c2,6
2,H150,c2,6
3,H150,c2,6
4,H150,c2,7
5,H150,c2,6
6,H150,c2,6
7,H150,c2,7
1,H150,c3,2
2,H150,c3,2
3,H150,c3,2
4,H150,c3,2
5,H150,c3,2
6,H150,c3,2
